CustomerID,TransactionDate,Amount,Category
1126,2025-08-27,12255.25,Fashion
1127,2025-10-15,4233.89,Grocery
1127,2024-11-23,3912.24,Home
1127,2024-09-02,4177.97,Electronics
1127,2025-10-29,3975.59,Electronics
1127,2024-08-22,4738.55,Grocery
1127,2025-08-16,3696.38,Home
1127,2025-09-13,4496.29,Home
1127,2025-03-21,3925.46,Grocery
1127,2025-03-20,4626.73,Grocery
1128,2024-11-07,1068.25,Electronics
1129,2025-07-25,596.07,Electronics
1129,2024-09-13,726.6,Electronics
1130,2025-10-31,1079.51,Grocery
1131,2024-06-14,3030.23,Fashion
1131,2024-07-05,3260.03,Fashion
1131,2025-09-12,3036.39,Home
1131,2025-03-30,3519.17,Home
1131,2025-01-09,3072.88,Electronics
1132,2024-12-21,3612.58,Home
1132,2025-09-05,4382.68,Fashion
1132,2025-02-18,4069.19,Electronics
1132,2025-06-08,4135.86,Grocery
1132,2025-05-08,4642.33,Home
1132,2024-06-18,4855.17,Electronics
1132,2024-07-30,4487.13,Grocery
1132,2025-06-26,4302.56,Home
1133,2025-08-06,791.93,Home
1133,2024-07-10,868.36,Grocery
1134,2025-11-19,3364.43,Fashion
1134,2025-01-06,2648.93,Electronics
1134,2024-10-07,3136.71,Fashion
1134,2025-08-03,3278.37,Grocery
1135,2024-09-30,2842.34,Home
1135,2024-05-09,2528.23,Grocery
1135,2024-06-21,2422.05,Home
1135,2025-07-15,2535.87,Fashion
1135,2024-08-05,2740.59,Grocery
1136,2024-04-28,1199.35,Home
1137,2026-01-28,12209.94,Home
1137,2025-03-09,10622.77,Home
1137,2025-01-29,10192.23,Fashion
1137,2025-07-20,11316.46,Home
1137,2024-06-07,9099.49,Grocery
1137,2025-05-12,10881.23,Fashion
1137,2026-03-01,11693.73,Fashion
1137,2024-08-21,12221.69,Electronics
1137,2024-07-18,12036.85,Fashion
1137,2025-07-17,10485.32,Grocery
1137,2024-09-12,11609.72,Electronics
1137,2025-05-21,12775.66,Home
1137,2025-07-09,11142.55,Electronics
1137,2025-09-22,9507.29,Electronics
1137,2025-05-22,10632.69,Fashion
1137,2024-08-31,11483.74,Fashion
1138,2024-08-14,961.23,Grocery
1139,2025-03-01,1485.32,Home
1139,2024-09-09,1591.54,Fashion
1139,2025-04-29,1548.66,Grocery
1139,2025-04-15,1876.54,Fashion
1139,2025-09-09,1543.12,Electronics
1139,2024-04-19,1459.66,Fashion
1139,2025-07-02,1189.7,Home
1139,2024-12-30,1493.16,Home
1139,2025-11-20,1211.06,Grocery
1140,2024-06-27,2039.83,Electronics
1140,2025-10-03,1850.11,Home
1140,2024-10-03,1739.32,Grocery
1140,2025-05-05,1969.72,Electronics
1140,2024-05-07,1485.19,Fashion
1140,2025-08-21,1849.0,Electronics
1141,2024-09-17,1237.26,Electronics
1142,2025-05-13,4981.86,Grocery
1142,2024-09-30,4787.54,Grocery
1142,2025-05-14,4412.74,Home
1142,2025-01-10,4383.69,Electronics
1142,2025-08-14,5386.61,Electronics
1142,2025-06-14,5313.22,Fashion
1142,2025-05-03,5179.89,Fashion
1142,2025-02-04,5043.28,Fashion
1143,2024-07-11,2379.49,Home
1143,2024-08-25,2584.39,Home
1143,2026-01-17,2327.81,Electronics
1143,2025-05-14,2478.35,Grocery
1143,2025-12-27,2370.56,Fashion
1143,2025-01-16,2594.27,Fashion
1144,2024-10-07,1596.6,Home
1144,2026-01-17,1657.74,Electronics
1144,2024-06-02,1574.4,Grocery
1144,2025-04-26,1214.67,Electronics
1144,2025-06-04,1368.51,Electronics
1144,2025-04-19,1486.34,Grocery
1144,2025-07-06,1312.61,Home
1144,2024-11-22,1438.29,Grocery
1145,2026-01-28,1225.58,Electronics
1145,2024-07-16,1125.72,Home
1145,2025-01-15,1371.39,Grocery
1145,2025-11-06,1506.5,Grocery
1145,2025-04-16,1370.38,Grocery
1146,2025-12-14,2736.3,Grocery
1146,2025-06-25,2759.66,Home
1146,2024-06-12,2205.97,Home
1146,2025-09-30,2426.9,Grocery
1147,2025-02-16,9600.53,Fashion
1147,2025-03-12,9959.57,Electronics
1147,2024-09-12,8515.42,Home
1147,2025-01-26,11466.82,Home
1147,2024-12-11,12096.39,Electronics
1147,2025-02-01,9702.33,Electronics
1147,2025-03-31,10200.83,Electronics
1147,2024-06-14,10597.79,Grocery
1147,2025-02-05,10082.51,Fashion
1147,2024-09-25,9796.0,Fashion
1147,2025-07-23,9909.14,Fashion
1147,2024-12-12,11798.6,Fashion
1147,2025-12-07,8744.44,Grocery
1147,2026-01-14,8694.18,Fashion
1147,2024-05-03,10186.96,Electronics
1147,2026-01-24,10331.27,Grocery
1147,2025-02-04,10153.77,Electronics
1147,2024-06-06,10576.49,Electronics
1147,2025-03-28,9731.66,Fashion
1147,2025-02-19,11209.9,Electronics
1147,2024-09-25,10203.42,Grocery
1147,2024-10-25,8827.5,Home
1148,2024-08-15,874.76,Home
1148,2025-01-31,816.95,Electronics
1149,2025-09-09,957.44,Electronics
1149,2024-11-07,890.73,Home
1150,2024-06-21,1069.93,Fashion
1151,2025-08-08,860.74,Electronics
1152,2025-10-09,663.66,Home
1153,2025-06-11,927.09,Home
1154,2025-08-26,3051.06,Home
1154,2025-02-28,3135.59,Grocery
1154,2024-04-26,3280.5,Electronics
1154,2024-05-20,3581.18,Electronics
1154,2026-01-19,4062.93,Grocery
1154,2025-04-11,2962.89,Grocery
1154,2026-02-22,3011.64,Grocery
1154,2025-05-23,3088.4,Grocery
1155,2025-06-28,12263.48,Fashion
1155,2025-04-27,12154.96,Fashion
1155,2024-05-28,11354.93,Home
1155,2025-12-06,12482.13,Electronics
1155,2025-09-19,10559.87,Home
1155,2025-06-29,12237.49,Electronics
1155,2025-06-12,12628.28,Grocery
1155,2024-10-09,9644.12,Electronics
1155,2024-07-02,12051.28,Grocery
1155,2025-07-28,12598.07,Home
1155,2024-10-11,10401.77,Electronics
1155,2025-03-23,11504.56,Home
1155,2025-02-21,13642.41,Electronics
1155,2024-05-26,12149.85,Home
1155,2025-06-25,11705.99,Electronics
1155,2025-04-01,12159.24,Fashion
1155,2025-03-27,11064.03,Fashion
1155,2024-12-23,11358.88,Electronics
1155,2025-10-09,10141.55,Grocery
1155,2025-01-15,10405.85,Home
1155,2025-09-08,11091.39,Grocery
1155,2024-07-20,12055.37,Electronics
1155,2025-08-23,9530.08,Electronics
1155,2024-06-10,11116.63,Electronics
1156,2025-06-02,7976.21,Grocery
1156,2026-03-19,9078.75,Home
1156,2025-01-20,9693.93,Fashion
1156,2024-09-24,8418.28,Home
1156,2025-11-02,6413.46,Fashion
1156,2026-02-17,10122.77,Home
1156,2026-03-20,7714.16,Grocery
1156,2024-12-26,8722.02,Home
1156,2024-12-31,7614.76,Fashion
1156,2025-04-22,8300.02,Grocery
1156,2026-01-26,8014.63,Electronics
1156,2025-08-13,7258.51,Fashion
1157,2025-06-21,790.89,Home
1157,2025-03-17,846.15,Electronics
1158,2024-06-29,802.44,Electronics
1158,2024-06-06,828.48,Home
1159,2025-11-21,3709.0,Home
1159,2024-05-20,4024.38,Electronics
1159,2025-03-06,4537.55,Electronics
1159,2024-04-12,5472.62,Home
1160,2025-08-19,1699.75,Home
1160,2024-11-04,1679.22,Electronics
1160,2025-01-14,1491.79,Electronics
1160,2024-04-18,1844.35,Home
1160,2025-06-22,1644.56,Home
1160,2024-10-18,1592.73,Home
1160,2024-10-05,1501.66,Home
1160,2025-08-27,1657.55,Home
1160,2025-01-11,1592.22,Electronics
1161,2025-05-17,2116.39,Fashion
1161,2025-01-07,2002.75,Home
1161,2024-07-29,2089.48,Grocery
1161,2025-10-20,1829.78,Home
1162,2025-05-20,3777.04,Home
1162,2025-11-13,3812.79,Electronics
1162,2025-04-20,4724.12,Electronics
1162,2025-08-02,3993.19,Electronics
1163,2026-02-17,10113.69,Fashion
1163,2024-09-30,10742.57,Fashion
1163,2025-03-09,10246.85,Fashion
1163,2024-06-05,7763.48,Electronics
1163,2025-10-11,10238.66,Home
1163,2024-10-22,11082.12,Fashion
1163,2025-10-05,10821.54,Fashion
1163,2025-08-24,10157.28,Home
1163,2024-05-24,12071.79,Electronics
1163,2025-12-28,9641.48,Grocery
1163,2024-06-06,10579.76,Electronics
1163,2025-11-28,8467.53,Electronics
1163,2026-03-09,9681.16,Grocery
1163,2024-11-08,9144.67,Home
1163,2024-04-21,8906.25,Grocery
1163,2025-04-03,10610.04,Grocery
1163,2025-06-08,10491.17,Electronics
1163,2025-11-02,10618.99,Electronics
1163,2024-11-23,10692.7,Home
1164,2025-09-28,2280.68,Fashion
1164,2025-02-23,2244.82,Electronics
1164,2026-01-22,2249.83,Home
1164,2024-08-17,2113.75,Home
1164,2025-03-14,2253.2,Home
1165,2025-07-07,2727.99,Electronics
1165,2024-10-29,3030.3,Fashion
1165,2025-01-25,3051.17,Fashion
1165,2026-03-17,3372.8,Grocery
1165,2025-01-05,3703.72,Electronics
1165,2025-01-10,2823.91,Home
1165,2024-12-06,3757.3,Electronics
1165,2026-02-21,3196.04,Fashion
1165,2024-05-11,3380.32,Electronics
1166,2026-04-06,1003.05,Home
1167,2026-03-27,8006.62,Home
1167,2024-09-15,8544.15,Fashion
1167,2025-09-13,8167.24,Fashion
1167,2024-04-27,7882.7,Grocery
1167,2024-11-09,6965.39,Electronics
1167,2024-11-07,8378.31,Home
1167,2024-12-05,8316.75,Fashion
1167,2024-05-30,8057.63,Grocery
1167,2025-04-19,8285.28,Electronics
1167,2025-07-11,7444.48,Fashion
1167,2025-11-08,8145.11,Fashion
1168,2025-12-07,12845.97,Grocery
1168,2024-11-07,12344.82,Electronics
1168,2025-04-14,14544.4,Grocery
1168,2024-08-13,12086.01,Electronics
1168,2025-02-08,11142.78,Home
1168,2026-01-08,12903.29,Fashion
1168,2026-02-26,13083.28,Fashion
1168,2025-07-30,12065.59,Grocery
1168,2024-04-13,11717.55,Grocery
1168,2025-01-10,12898.61,Home
1168,2024-08-16,11280.43,Electronics
1168,2025-01-15,11313.24,Home
1169,2025-01-28,4948.27,Grocery
1169,2025-12-03,4522.07,Home
1169,2024-08-18,4306.46,Home
1169,2025-03-03,5214.06,Electronics
1170,2024-08-16,15645.13,Electronics
1170,2025-12-16,12420.28,Electronics
1170,2024-05-18,16509.7,Fashion
1170,2026-02-12,12703.12,Fashion
1170,2025-03-03,14530.0,Grocery
1170,2026-03-01,13125.19,Electronics
1170,2025-09-30,14819.65,Electronics
1170,2024-09-08,14234.46,Electronics
1170,2025-07-29,17376.96,Grocery
1170,2024-08-31,12239.68,Fashion
1170,2025-03-04,14193.05,Grocery
1170,2025-05-19,12897.81,Fashion
1171,2026-01-17,1079.81,Electronics
1172,2024-09-30,3371.13,Home
1172,2024-12-03,3378.97,Grocery
1172,2025-04-09,3614.73,Home
1172,2025-07-02,3213.68,Fashion
1172,2024-10-22,3698.46,Home
1173,2025-02-02,2517.92,Grocery
1173,2024-09-07,3160.54,Grocery
1173,2025-07-31,3573.86,Electronics
1173,2024-05-11,3808.21,Fashion
1173,2025-05-20,2838.6,Electronics
1174,2026-03-04,1084.04,Grocery
1174,2024-11-16,1076.72,Electronics
1174,2025-05-03,1426.58,Fashion
1174,2025-06-09,1104.48,Electronics
1174,2025-03-25,1096.08,Home
1175,2024-10-30,851.63,Electronics
1175,2025-07-13,1034.58,Grocery
1176,2025-01-23,3888.42,Electronics
1176,2024-06-29,3166.06,Home
1176,2026-04-01,2977.47,Home
1176,2025-01-30,3724.55,Grocery
1177,2025-10-02,815.3,Electronics
1178,2026-01-05,3848.34,Grocery
1178,2025-09-25,3876.01,Grocery
1178,2024-11-18,3977.42,Fashion
1178,2025-06-02,4106.7,Electronics
1179,2025-06-07,7840.32,Electronics
1179,2024-11-12,8616.57,Home
1179,2025-10-18,7981.11,Electronics
1179,2025-10-10,6784.79,Fashion
1179,2026-01-01,8768.2,Home
1179,2025-12-04,8022.57,Fashion
1179,2025-07-15,8606.66,Fashion
1179,2024-05-10,8466.17,Electronics
1179,2025-10-25,7605.01,Grocery
1179,2025-09-30,8205.06,Home
1179,2024-11-02,6728.05,Home
1179,2024-12-14,8512.5,Grocery
1179,2025-01-14,8548.23,Home
1179,2025-11-11,9164.55,Electronics
1179,2024-11-08,7887.38,Fashion
1180,2024-08-24,3810.34,Home
1180,2025-12-08,4703.01,Electronics
1180,2025-12-19,4378.68,Electronics
1180,2025-07-02,4297.1,Home
1180,2025-03-06,4353.3,Home
1181,2026-03-09,2128.31,Fashion
1181,2026-02-20,2349.11,Electronics
1181,2025-01-16,1857.79,Fashion
1181,2024-09-29,2021.29,Home
1181,2024-05-17,1980.47,Grocery
1181,2024-08-28,2040.99,Home
1181,2024-12-20,1916.86,Home
1181,2025-03-03,1796.88,Fashion
1182,2024-06-11,513.18,Fashion
1182,2026-03-25,573.92,Home
1183,2024-12-29,1594.01,Electronics
1183,2024-05-22,1495.98,Fashion
1183,2026-01-03,1644.91,Electronics
1183,2025-09-15,1900.21,Fashion
1183,2026-03-20,2130.62,Fashion
1183,2025-01-27,1744.59,Fashion
1183,2025-11-14,1791.93,Home
1184,2025-02-21,4088.03,Fashion
1184,2024-04-22,3937.35,Grocery
1184,2026-01-28,3888.29,Electronics
1184,2025-01-23,4146.75,Home
1184,2026-02-11,3959.77,Electronics
1185,2026-01-22,6726.07,Grocery
1185,2024-06-18,6939.7,Fashion
1185,2026-03-17,7399.55,Electronics
1185,2025-07-01,5643.01,Grocery
1185,2025-11-25,7557.24,Home
1185,2026-01-18,6476.41,Electronics
1185,2026-02-24,6874.05,Fashion
1185,2025-07-23,6532.86,Grocery
1185,2024-11-20,6434.11,Electronics
1185,2025-12-05,6777.7,Home
1185,2024-08-14,6743.33,Grocery
1185,2026-01-28,6721.06,Electronics
1185,2025-10-23,5550.06,Fashion
1185,2025-09-11,6932.76,Electronics
1185,2025-11-11,5809.33,Grocery
1185,2024-12-17,5911.06,Fashion
1185,2025-06-01,5318.88,Electronics
1185,2025-05-15,5422.8,Grocery
1186,2025-10-29,995.9,Grocery
1186,2025-05-27,759.59,Fashion
1187,2024-05-20,4033.38,Fashion
1187,2024-12-07,3407.9,Grocery
1187,2025-06-20,3817.47,Electronics
1187,2024-05-17,3785.54,Fashion
1187,2025-04-13,4490.13,Grocery
1187,2025-10-05,3950.81,Fashion
1187,2025-08-02,4454.35,Grocery
1187,2024-10-09,3795.01,Grocery
1187,2024-06-18,4503.57,Home
1188,2025-09-09,1679.82,Fashion
1188,2026-01-13,1805.13,Home
1188,2025-09-16,1981.03,Fashion
1189,2025-05-05,4223.44,Home
1189,2024-07-05,5098.12,Grocery
1189,2024-08-23,5145.9,Grocery
1190,2025-11-22,5130.24,Grocery
1190,2024-06-15,4236.55,Electronics
1190,2026-02-09,5612.48,Electronics
1190,2025-06-04,4842.52,Fashion
1190,2024-10-14,5364.82,Fashion
1190,2025-10-16,5387.69,Fashion
1190,2025-06-01,4962.91,Grocery
1190,2025-12-23,4647.16,Grocery
1190,2026-03-03,5266.31,Fashion
1190,2026-01-14,4920.38,Electronics
1190,2026-01-25,5293.04,Electronics
1190,2024-04-15,5387.9,Electronics
1190,2025-06-30,3900.34,Home
1190,2024-09-30,4538.31,Home
1191,2025-08-07,2748.91,Fashion
1191,2025-06-26,3192.7,Fashion
1191,2024-04-20,3145.84,Grocery
1191,2024-07-16,2560.65,Fashion
1191,2025-12-17,2747.18,Home
1191,2026-03-31,2303.27,Fashion
1191,2024-06-01,2678.72,Grocery
1191,2025-12-14,2557.25,Grocery
1191,2025-03-25,2749.03,Electronics
1192,2026-03-23,2836.64,Grocery
1192,2025-05-16,3120.36,Electronics
1192,2025-04-22,2575.17,Grocery
1193,2025-08-15,3614.47,Home
1193,2025-05-29,3202.41,Electronics
1193,2025-06-20,3678.51,Grocery
1194,2026-04-04,12831.74,Fashion
1194,2025-12-29,13538.5,Electronics
1194,2025-10-22,13886.68,Electronics
1194,2025-08-03,17614.52,Electronics
1194,2025-02-19,12404.8,Fashion
1194,2025-03-27,14444.97,Electronics
1194,2024-07-18,14762.09,Home
1194,2026-01-08,14461.2,Grocery
1194,2025-04-12,14428.97,Grocery
1194,2024-07-20,13623.3,Grocery
1194,2024-06-21,15952.78,Fashion
1194,2025-02-06,13501.88,Fashion
1194,2024-10-16,13942.11,Electronics
1194,2025-08-22,12089.11,Home
1194,2025-06-23,13835.05,Grocery
1194,2025-12-16,13109.99,Fashion
1194,2025-05-13,14251.63,Electronics
1194,2025-05-11,13863.23,Grocery
1194,2024-05-17,13159.3,Fashion
1195,2024-07-06,4500.65,Fashion
1195,2024-12-18,3718.3,Grocery
1195,2026-01-05,3746.58,Home
1195,2024-06-09,4633.99,Home
1195,2024-12-15,3929.29,Electronics
1196,2025-04-08,3839.42,Electronics
1196,2024-12-17,2953.26,Electronics
1196,2025-09-12,3353.96,Home
1197,2025-07-20,592.9,Fashion
1198,2024-09-12,927.46,Fashion
1199,2024-09-14,1032.02,Electronics
1200,2026-02-11,616.78,Electronics
1200,2026-03-02,774.86,Fashion
